Order_Number,State_Code,Order_Date,Status,Product,Category,Brand,Quantity,Total_Cost,Total_Sales,Supervisor,Profit,Profit_Margin_Pct,Order_Year,Order_Month,Is_Delivered
141078,DL,2021-02-05,Order,Standard ATX motherboard,Printer,Gigabyte,2,15300,19890,Roshan Kumar,4590,23.08,2021,2,0
141079,DL,2021-02-06,Processing,Compact with 1 Fan,Cabinet,Asus,1,1150,1495,Aarvi Gupta,345,23.08,2021,2,0
141080,DL,2021-02-07,Delivered,USB Backlight Keyboard,Keyboard,Dell,2,1700,2210,Vijay Singh,510,23.08,2021,2,1
141081,DL,2021-02-08,Shipped,Ergonomic Mouse,Mouse,Samsung,1,650,845,Aadil Khan,195,23.08,2021,2,0
141082,DL,2021-02-09,Order,15 LCD Display,Monitor,Dell,3,22500,29250,Advika Joshi,6750,23.08,2021,2,0
141083,DL,2021-02-10,Processing,52 TB HDD,HDD,Seagate,2,20000,26000,Ajay Sharma,6000,23.08,2021,2,0
141084,DL,2021-02-11,Delivered,51 TB SSD,SSD,Samsung,1,10500,13650,Roshan Kumar,3150,23.08,2021,2,1
141085,DL,2021-02-12,Shipped,Intel i5 12th gen.,CPU,Intel,2,17000,22100,Aarvi Gupta,5100,23.08,2021,2,0
141086,DL,2021-02-13,Order,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Vijay Singh,6300,23.08,2021,2,0
141087,DL,2021-02-14,Processing,54 GB DDR4 Ram,NIC,Hynix,2,3360,4368,Aadil Khan,1008,23.08,2021,2,0
141088,DL,2021-02-15,Delivered,Micro ATX motherboard,Printer,MSI,2,13080,17004,Advika Joshi,3924,23.08,2021,2,1
141089,DL,2021-02-16,Shipped,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Ajay Sharma,3216,23.08,2021,2,0
141090,DL,2021-02-17,Order,17 LCD Display,Monitor,Samsung,4,33000,42900,Roshan Kumar,9900,23.08,2021,2,0
141091,DL,2021-02-18,Processing,58 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Aarvi Gupta,3180,23.08,2021,2,0
141092,DL,2021-02-19,Delivered,26 LCD Display,Monitor,Acer,3,37650,48945,Vijay Singh,11295,23.08,2021,2,1
141093,DL,2021-02-19,Shipped,I7 - intel 12th Generation,CPU,Intel,4,58000,75400,Aadil Khan,17400,23.08,2021,2,0
141094,DL,2021-02-19,Order,USB Keyboard,Keyboard,Dell,4,3200,4160,Advika Joshi,960,23.08,2021,2,0
141095,DL,2021-02-19,Processing,Wireless Mouse,Mouse,Samsung,3,1800,2340,Ajay Sharma,540,23.08,2021,2,0
141096,DL,2021-02-20,Delivered,21 LCD Display,Monitor,Dell,2,21000,27300,Roshan Kumar,6300,23.08,2021,2,1
141097,DL,2021-02-21,Shipped,52 TB HDD,HDD,Western Digital,2,13000,16900,Aarvi Gupta,3900,23.08,2021,2,0
141098,DL,2021-02-22,Order,307 GB SSD,SSD,Samsung,2,9000,11700,Vijay Singh,2700,23.08,2021,2,0
141099,DL,2021-02-23,Processing,Intel i3 11th gen.,CPU,Intel,2,17000,22100,Aadil Khan,5100,23.08,2021,2,0
141100,DL,2021-02-24,Delivered,4GB Graphic card,Graphic Card,Nvidia,2,25000,32500,Advika Joshi,7500,23.08,2021,2,1
141101,DL,2021-02-25,Shipped,59 GB DDR4 RAM,RAM,Hynix,2,7000,9100,Ajay Sharma,2100,23.08,2021,2,0
141102,DL,2021-02-26,Order,BTX motherboard,MotherBoard,Gigabyte,2,9000,11700,Roshan Kumar,2700,23.08,2021,2,0
141103,DL,2021-02-27,Processing,54 Fans Cabinet,Cabinet,Asus,4,8400,10920,Aarvi Gupta,2520,23.08,2021,2,0
141104,DL,2021-02-28,Delivered,Wireless Keyboard,Keyboard,Dell,3,3450,4485,Vijay Singh,1035,23.08,2021,2,1
141105,DL,2021-03-01,Shipped,USB Mouse,Mouse,Samsung,4,1400,1820,Aadil Khan,420,23.08,2021,3,0
141106,DL,2021-03-02,Order,19 LED Display,Monitor,Dell,1,9500,12350,Advika Joshi,2850,23.08,2021,3,0
141107,DL,2021-03-03,Processing,53 TB HDD,HDD,Western Digital,3,30000,39000,Ajay Sharma,9000,23.08,2021,3,0
141108,DL,2021-03-04,Delivered,563 GB M.2,SSD,Samsung,3,19500,25350,Roshan Kumar,5850,23.08,2021,3,1
141109,DL,2021-03-05,Shipped,RYZEN 3rd gen. 3551,CPU,Intel,1,8500,11050,Aarvi Gupta,2550,23.08,2021,3,0
141110,DL,2021-03-05,Order,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Vijay Singh,6300,23.08,2021,3,0
141111,DL,2021-03-06,Processing,67 GB DDR4 RAM,RAM,Hynix,4,26200,34060,Aadil Khan,7860,23.08,2021,3,0
141112,DL,2021-03-07,Delivered,Standard ATX motherboard,MotherBoard,Gigabyte,4,30600,39780,Advika Joshi,9180,23.08,2021,3,1
141113,DL,2021-03-07,Shipped,Compact with 1 Fan,Cabinet,Asus,3,3450,4485,Ajay Sharma,1035,23.08,2021,3,0
141114,DL,2021-03-07,Order,USB Backlight Keyboard,Keyboard,Dell,3,2550,3315,Roshan Kumar,765,23.08,2021,3,0
141115,DL,2021-03-07,Processing,Ergonomic Mouse,Mouse,Samsung,3,1950,2535,Aarvi Gupta,585,23.08,2021,3,0
141116,DL,2021-03-07,Delivered,15 LCD Display,Monitor,Dell,1,7500,9750,Vijay Singh,2250,23.08,2021,3,1
141117,DL,2021-03-07,Shipped,53 TB HDD,HDD,Seagate,4,40000,52000,Aadil Khan,12000,23.08,2021,3,0
141118,DL,2021-03-07,Order,52 TB SSD,SSD,Samsung,3,31500,40950,Advika Joshi,9450,23.08,2021,3,0
141119,DL,2021-03-08,Processing,Intel i5 12th gen.,CPU,Intel,3,25500,33150,Ajay Sharma,7650,23.08,2021,3,0
141120,DL,2021-03-09,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Roshan Kumar,8400,23.08,2021,3,1
141121,DL,2021-03-10,Shipped,55 GB DDR4 Ram,RAM,Hynix,4,6720,8736,Aarvi Gupta,2016,23.08,2021,3,0
141122,DL,2021-03-11,Order,Micro ATX motherboard,MotherBoard,MSI,3,19620,25506,Vijay Singh,5886,23.08,2021,3,0
141123,DL,2021-03-12,Processing,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Aadil Khan,2412,23.08,2021,3,0
141124,DL,2021-03-13,Delivered,17 LCD Display,Monitor,Samsung,1,8250,10725,Advika Joshi,2475,23.08,2021,3,1
141125,DL,2021-03-14,Shipped,59 GB DDR4 RAM,RAM,Samsung,1,2650,3445,Ajay Sharma,795,23.08,2021,3,0
141126,DL,2021-03-15,Order,26 LCD Display,Monitor,Acer,3,37650,48945,Roshan Kumar,11295,23.08,2021,3,0
141127,DL,2021-03-16,Processing,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Aarvi Gupta,8700,23.08,2021,3,0
141128,DL,2021-03-16,Delivered,USB Keyboard,Keyboard,Dell,4,3200,4160,Vijay Singh,960,23.08,2021,3,1
141129,DL,2021-03-16,Shipped,Wireless Mouse,Mouse,Samsung,4,2400,3120,Aadil Khan,720,23.08,2021,3,0
141130,DL,2021-03-16,Order,21 LCD Display,Monitor,Dell,1,10500,13650,Advika Joshi,3150,23.08,2021,3,0
141131,DL,2021-03-16,Processing,53 TB HDD,HDD,Western Digital,4,26000,33800,Ajay Sharma,7800,23.08,2021,3,0
141132,DL,2021-03-16,Delivered,308 GB SSD,SSD,Samsung,4,18000,23400,Roshan Kumar,5400,23.08,2021,3,1
141133,DL,2021-03-16,Shipped,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Aarvi Gupta,10200,23.08,2021,3,0
141134,DL,2021-03-16,Order,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Vijay Singh,11250,23.08,2021,3,0
141135,DL,2021-03-16,Processing,60 GB DDR4 RAM,Cabinet,Hynix,1,3500,4550,Aadil Khan,1050,23.08,2021,3,0
141136,DL,2021-03-16,Delivered,BTX motherboard,Mouse,Gigabyte,4,18000,23400,Advika Joshi,5400,23.08,2021,3,1
141137,DL,2021-03-17,Shipped,55 Fans Cabinet,Cabinet,Asus,4,8400,10920,Ajay Sharma,2520,23.08,2021,3,0
141138,DL,2021-03-18,Order,Wireless Keyboard,Keyboard,Dell,3,3450,4485,Roshan Kumar,1035,23.08,2021,3,0
141139,DL,2021-03-18,Processing,USB Mouse,Mouse,Samsung,1,350,455,Aarvi Gupta,105,23.08,2021,3,0
141140,DL,2021-03-18,Delivered,19 LED Display,Monitor,Dell,4,38000,49400,Vijay Singh,11400,23.08,2021,3,1
141141,DL,2021-03-18,Shipped,54 TB HDD,HDD,Western Digital,3,30000,39000,Aadil Khan,9000,23.08,2021,3,0
141142,DL,2021-03-18,Order,564 GB M.2,SSD,Samsung,1,6500,8450,Advika Joshi,1950,23.08,2021,3,0
141143,DL,2021-03-18,Processing,RYZEN 3rd gen. 3552,CPU,Intel,4,34000,44200,Ajay Sharma,10200,23.08,2021,3,0
141144,DL,2021-03-18,Delivered,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Roshan Kumar,6300,23.08,2021,3,1
141145,DL,2021-03-18,Shipped,68 GB DDR4 RAM,Cabinet,Hynix,3,19650,25545,Aarvi Gupta,5895,23.08,2021,3,0
141146,DL,2021-03-19,Order,Standard ATX motherboard,Mouse,Gigabyte,4,30600,39780,Vijay Singh,9180,23.08,2021,3,0
141147,DL,2021-03-19,Processing,Compact with 1 Fan,Cabinet,Asus,2,2300,2990,Aadil Khan,690,23.08,2021,3,0
141148,DL,2021-03-19,Delivered,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Advika Joshi,1020,23.08,2021,3,1
141149,DL,2021-03-19,Shipped,Ergonomic Mouse,Mouse,Samsung,2,1300,1690,Ajay Sharma,390,23.08,2021,3,0
141150,DL,2021-03-19,Order,15 LCD Display,Monitor,Dell,4,30000,39000,Roshan Kumar,9000,23.08,2021,3,0
141151,DL,2021-03-19,Processing,54 TB HDD,HDD,Seagate,2,20000,26000,Aarvi Gupta,6000,23.08,2021,3,0
141152,DL,2021-03-19,Delivered,53 TB SSD,SSD,Samsung,2,21000,27300,Vijay Singh,6300,23.08,2021,3,1
141153,DL,2021-03-20,Shipped,Intel i5 12th gen.,CPU,Intel,3,25500,33150,Aadil Khan,7650,23.08,2021,3,0
141154,DL,2021-03-21,Order,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Advika Joshi,4200,23.08,2021,3,0
141155,DL,2021-03-22,Processing,56 GB DDR4 Ram,Cabinet,Hynix,2,3360,4368,Ajay Sharma,1008,23.08,2021,3,0
141156,DL,2021-03-23,Delivered,Micro ATX motherboard,Mouse,MSI,1,6540,8502,Roshan Kumar,1962,23.08,2021,3,1
141157,DL,2021-03-24,Shipped,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Aarvi Gupta,2412,23.08,2021,3,0
141158,DL,2021-03-24,Order,17 LCD Display,Monitor,Samsung,4,33000,42900,Vijay Singh,9900,23.08,2021,3,0
141159,DL,2021-03-24,Processing,60 GB DDR4 RAM,RAM,Samsung,1,2650,3445,Aadil Khan,795,23.08,2021,3,0
141160,DL,2021-03-24,Delivered,26 LCD Display,Monitor,Acer,2,25100,32630,Advika Joshi,7530,23.08,2021,3,1
141161,DL,2021-03-24,Shipped,I7 - intel 12th Generation,CPU,Intel,4,58000,75400,Ajay Sharma,17400,23.08,2021,3,0
141162,DL,2021-03-24,Order,USB Keyboard,Keyboard,Dell,3,2400,3120,Roshan Kumar,720,23.08,2021,3,0
141163,DL,2021-03-24,Processing,Wireless Mouse,Mouse,Samsung,1,600,780,Aarvi Gupta,180,23.08,2021,3,0
141164,DL,2021-03-24,Delivered,21 LCD Display,Monitor,Dell,4,42000,54600,Vijay Singh,12600,23.08,2021,3,1
141165,DL,2021-03-24,Shipped,54 TB HDD,HDD,Western Digital,2,13000,16900,Aadil Khan,3900,23.08,2021,3,0
141166,DL,2021-03-25,Order,309 GB SSD,SSD,Samsung,2,9000,11700,Advika Joshi,2700,23.08,2021,3,0
141167,DL,2021-03-25,Processing,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Ajay Sharma,10200,23.08,2021,3,0
141168,DL,2021-03-25,Delivered,4GB Graphic card,Graphic Card,Nvidia,2,25000,32500,Roshan Kumar,7500,23.08,2021,3,1
141169,DL,2021-03-25,Shipped,61 GB DDR4 RAM,NIC,Hynix,3,10500,13650,Aarvi Gupta,3150,23.08,2021,3,0
141170,DL,2021-03-25,Order,BTX motherboard,Printer,Gigabyte,1,4500,5850,Vijay Singh,1350,23.08,2021,3,0
141171,DL,2021-03-25,Processing,56 Fans Cabinet,Cabinet,Asus,1,2100,2730,Aadil Khan,630,23.08,2021,3,0
141172,DL,2021-03-25,Delivered,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Advika Joshi,1380,23.08,2021,3,1
141173,DL,2021-03-25,Shipped,USB Mouse,Mouse,Samsung,1,350,455,Ajay Sharma,105,23.08,2021,3,0
141174,DL,2021-03-25,Order,19 LED Display,Monitor,Dell,4,38000,49400,Roshan Kumar,11400,23.08,2021,3,0
141175,DL,2021-03-26,Processing,55 TB HDD,HDD,Western Digital,1,10000,13000,Aarvi Gupta,3000,23.08,2021,3,0
141176,DL,2021-03-26,Delivered,565 GB M.2,SSD,Samsung,1,6500,8450,Vijay Singh,1950,23.08,2021,3,1
141177,DL,2021-03-26,Shipped,RYZEN 3rd gen. 3553,CPU,Intel,2,17000,22100,Aadil Khan,5100,23.08,2021,3,0
141178,DL,2021-03-26,Order,2GB Graphic Card,Graphic Card,Nvidia,1,7000,9100,Advika Joshi,2100,23.08,2021,3,0
141179,DL,2021-03-26,Processing,69 GB DDR4 RAM,NIC,Hynix,2,13100,17030,Ajay Sharma,3930,23.08,2021,3,0
141180,DL,2021-03-26,Delivered,Standard ATX motherboard,Printer,Gigabyte,3,22950,29835,Roshan Kumar,6885,23.08,2021,3,1
141181,DL,2021-03-26,Shipped,Compact with 1 Fan,Cabinet,Asus,1,1150,1495,Aarvi Gupta,345,23.08,2021,3,0
141182,DL,2021-03-26,Order,USB Backlight Keyboard,Keyboard,Dell,1,850,1105,Vijay Singh,255,23.08,2021,3,0
141183,DL,2021-03-26,Processing,Ergonomic Mouse,Mouse,Samsung,4,2600,3380,Aadil Khan,780,23.08,2021,3,0
141184,DL,2021-03-26,Delivered,15 LCD Display,Monitor,Dell,3,22500,29250,Advika Joshi,6750,23.08,2021,3,1
141185,DL,2021-03-26,Shipped,55 TB HDD,HDD,Seagate,2,20000,26000,Ajay Sharma,6000,23.08,2021,3,0
141186,DL,2021-03-26,Order,54 TB SSD,SSD,Samsung,3,31500,40950,Roshan Kumar,9450,23.08,2021,3,0
141187,DL,2021-03-26,Processing,Intel i5 12th gen.,CPU,Intel,4,34000,44200,Aarvi Gupta,10200,23.08,2021,3,0
141188,DL,2021-03-26,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Vijay Singh,4200,23.08,2021,3,1
141189,DL,2021-03-26,Shipped,57 GB DDR4 Ram,NIC,Hynix,1,1680,2184,Aadil Khan,504,23.08,2021,3,0
141190,GA,2021-03-27,Order,Micro ATX motherboard,Printer,MSI,3,19620,25506,Advika Joshi,5886,23.08,2021,3,0
141191,GJ,2021-03-27,Processing,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Ajay Sharma,3216,23.08,2021,3,0
141192,HR,2021-03-27,Delivered,17 LCD Display,Monitor,Samsung,2,16500,21450,Roshan Kumar,4950,23.08,2021,3,1
141193,HP,2021-03-27,Shipped,61 GB DDR4 RAM,RAM,Samsung,2,5300,6890,Aarvi Gupta,1590,23.08,2021,3,0
141194,JK,2021-03-27,Order,26 LCD Display,Monitor,Acer,3,37650,48945,Vijay Singh,11295,23.08,2021,3,0
141195,JH,2021-03-27,Processing,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Aadil Khan,8700,23.08,2021,3,0
141196,KA,2021-03-27,Delivered,USB Keyboard,Keyboard,Dell,2,1600,2080,Advika Joshi,480,23.08,2021,3,1
141197,DL,2021-03-27,Shipped,Wireless Mouse,Mouse,Samsung,4,2400,3120,Ajay Sharma,720,23.08,2021,3,0
141198,DL,2021-03-27,Order,21 LCD Display,Monitor,Dell,2,21000,27300,Roshan Kumar,6300,23.08,2021,3,0
141199,DL,2021-03-27,Processing,55 TB HDD,HDD,Western Digital,4,26000,33800,Aarvi Gupta,7800,23.08,2021,3,0
141200,DL,2021-03-27,Delivered,310 GB SSD,SSD,Samsung,4,18000,23400,Vijay Singh,5400,23.08,2021,3,1
141201,DL,2021-03-27,Shipped,Intel i3 11th gen.,CPU,Intel,3,25500,33150,Aadil Khan,7650,23.08,2021,3,0
141202,DL,2021-03-27,Order,4GB Graphic card,Graphic Card,Nvidia,2,25000,32500,Advika Joshi,7500,23.08,2021,3,0
141203,DL,2021-03-27,Processing,62 GB DDR4 RAM,RAM,Hynix,1,3500,4550,Ajay Sharma,1050,23.08,2021,3,0
141204,DL,2021-03-27,Delivered,BTX motherboard,MotherBoard,Gigabyte,1,4500,5850,Roshan Kumar,1350,23.08,2021,3,1
141205,DL,2021-03-27,Shipped,57 Fans Cabinet,Cabinet,Asus,4,8400,10920,Aarvi Gupta,2520,23.08,2021,3,0
141206,DL,2021-03-27,Order,Wireless Keyboard,Keyboard,Dell,3,3450,4485,Vijay Singh,1035,23.08,2021,3,0
141207,DL,2021-03-27,Processing,USB Mouse,Mouse,Samsung,3,1050,1365,Aadil Khan,315,23.08,2021,3,0
141208,TN,2021-03-27,Delivered,19 LED Display,Monitor,Dell,3,28500,37050,Advika Joshi,8550,23.08,2021,3,1
141209,TR,2021-03-27,Shipped,56 TB HDD,HDD,Western Digital,4,40000,52000,Ajay Sharma,12000,23.08,2021,3,0
141210,UK,2021-03-27,Order,566 GB M.2,SSD,Samsung,4,26000,33800,Roshan Kumar,7800,23.08,2021,3,0
141211,UP,2021-03-27,Processing,RYZEN 3rd gen. 3554,CPU,Intel,3,25500,33150,Aarvi Gupta,7650,23.08,2021,3,0
141212,WB,2021-03-27,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Vijay Singh,8400,23.08,2021,3,1
141213,TN,2021-03-27,Shipped,70 GB DDR4 RAM,RAM,Hynix,3,19650,25545,Aadil Khan,5895,23.08,2021,3,0
141214,TR,2021-03-27,Order,Standard ATX motherboard,MotherBoard,Gigabyte,4,30600,39780,Advika Joshi,9180,23.08,2021,3,0
141215,AN,2021-03-27,Processing,Compact with 1 Fan,Cabinet,Asus,4,4600,5980,Ajay Sharma,1380,23.08,2021,3,0
141216,CH,2021-03-27,Delivered,USB Backlight Keyboard,Keyboard,Dell,3,2550,3315,Roshan Kumar,765,23.08,2021,3,1
141217,DH,2021-03-27,Shipped,Ergonomic Mouse,Mouse,Samsung,2,1300,1690,Aarvi Gupta,390,23.08,2021,3,0
141218,DD,2021-03-27,Order,15 LCD Display,Monitor,Dell,2,15000,19500,Vijay Singh,4500,23.08,2021,3,0
141219,DL,2021-03-27,Processing,56 TB HDD,HDD,Seagate,4,40000,52000,Aadil Khan,12000,23.08,2021,3,0
141220,DL,2021-03-27,Delivered,55 TB SSD,SSD,Samsung,1,10500,13650,Advika Joshi,3150,23.08,2021,3,1
141221,DL,2021-03-27,Shipped,Intel i5 12th gen.,CPU,Intel,1,8500,11050,Ajay Sharma,2550,23.08,2021,3,0
141222,DL,2021-03-28,Order,2GB Graphic Card,Graphic Card,Nvidia,1,7000,9100,Roshan Kumar,2100,23.08,2021,3,0
141223,DL,2021-03-28,Processing,58 GB DDR4 Ram,RAM,Hynix,4,6720,8736,Aarvi Gupta,2016,23.08,2021,3,0
141224,DL,2021-03-28,Delivered,Micro ATX motherboard,MotherBoard,MSI,2,13080,17004,Vijay Singh,3924,23.08,2021,3,1
141225,DL,2021-03-28,Shipped,Gaming Box Cabinet,Cabinet,Asus,2,5360,6968,Aadil Khan,1608,23.08,2021,3,0
141226,DL,2021-03-28,Order,17 LCD Display,Monitor,Samsung,4,33000,42900,Advika Joshi,9900,23.08,2021,3,0
141227,DL,2021-03-28,Processing,62 GB DDR4 RAM,RAM,Samsung,2,5300,6890,Ajay Sharma,1590,23.08,2021,3,0
141228,DL,2021-03-28,Delivered,26 LCD Display,Monitor,Acer,3,37650,48945,Roshan Kumar,11295,23.08,2021,3,1
141229,DL,2021-03-28,Shipped,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Aarvi Gupta,8700,23.08,2021,3,0
141230,DL,2021-03-28,Order,USB Keyboard,Keyboard,Dell,1,800,1040,Vijay Singh,240,23.08,2021,3,0
141231,JK,2021-03-28,Processing,Wireless Mouse,Mouse,Samsung,3,1800,2340,Aadil Khan,540,23.08,2021,3,0
141232,JH,2021-03-28,Delivered,21 LCD Display,Monitor,Dell,2,21000,27300,Advika Joshi,6300,23.08,2021,3,1
141233,KA,2021-03-28,Shipped,56 TB HDD,HDD,Western Digital,1,6500,8450,Ajay Sharma,1950,23.08,2021,3,0
141234,KL,2021-03-28,Order,311 GB SSD,SSD,Samsung,4,18000,23400,Roshan Kumar,5400,23.08,2021,3,0
141235,MP,2021-03-28,Processing,Intel i3 11th gen.,CPU,Intel,2,17000,22100,Aarvi Gupta,5100,23.08,2021,3,0
141236,MH,2021-03-28,Delivered,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Vijay Singh,11250,23.08,2021,3,1
141237,MN,2021-03-28,Shipped,63 GB DDR4 RAM,Cabinet,Hynix,3,10500,13650,Aadil Khan,3150,23.08,2021,3,0
141238,ML,2021-03-28,Order,BTX motherboard,Mouse,Gigabyte,3,13500,17550,Advika Joshi,4050,23.08,2021,3,0
141239,MZ,2021-03-28,Processing,58 Fans Cabinet,Cabinet,Asus,4,8400,10920,Ajay Sharma,2520,23.08,2021,3,0
141240,DL,2021-03-28,Delivered,Wireless Keyboard,Keyboard,Dell,1,1150,1495,Roshan Kumar,345,23.08,2021,3,1
141241,DL,2021-03-28,Shipped,USB Mouse,Mouse,Samsung,1,350,455,Aarvi Gupta,105,23.08,2021,3,0
141242,DL,2021-03-28,Order,19 LED Display,Monitor,Dell,4,38000,49400,Vijay Singh,11400,23.08,2021,3,0
141243,DL,2021-03-28,Processing,57 TB HDD,HDD,Western Digital,1,10000,13000,Aadil Khan,3000,23.08,2021,3,0
141244,DL,2021-03-28,Delivered,567 GB M.2,SSD,Samsung,4,26000,33800,Advika Joshi,7800,23.08,2021,3,1
141245,DL,2021-03-28,Shipped,RYZEN 3rd gen. 3555,CPU,Intel,1,8500,11050,Ajay Sharma,2550,23.08,2021,3,0
141246,DL,2021-03-28,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Roshan Kumar,8400,23.08,2021,3,0
141247,DL,2021-03-28,Processing,71 GB DDR4 RAM,Cabinet,Hynix,3,19650,25545,Aarvi Gupta,5895,23.08,2021,3,0
141248,DL,2021-03-28,Delivered,Standard ATX motherboard,Mouse,Gigabyte,4,30600,39780,Vijay Singh,9180,23.08,2021,3,1
141249,DL,2021-03-28,Shipped,Compact with 1 Fan,Cabinet,Asus,3,3450,4485,Aadil Khan,1035,23.08,2021,3,0
141250,DL,2021-03-28,Order,USB Backlight Keyboard,Keyboard,Dell,2,1700,2210,Advika Joshi,510,23.08,2021,3,0
141251,TR,2021-03-28,Processing,Ergonomic Mouse,Mouse,Samsung,4,2600,3380,Ajay Sharma,780,23.08,2021,3,0
141252,AN,2021-03-28,Delivered,15 LCD Display,Monitor,Dell,2,15000,19500,Roshan Kumar,4500,23.08,2021,3,1
141253,CH,2021-03-28,Shipped,57 TB HDD,HDD,Seagate,3,30000,39000,Aarvi Gupta,9000,23.08,2021,3,0
141254,DH,2021-03-28,Order,56 TB SSD,SSD,Samsung,3,31500,40950,Vijay Singh,9450,23.08,2021,3,0
141255,DD,2021-03-28,Processing,Intel i5 12th gen.,CPU,Intel,2,17000,22100,Aadil Khan,5100,23.08,2021,3,0
141256,DL,2021-03-28,Delivered,2GB Graphic Card,Graphic Card,Nvidia,1,7000,9100,Advika Joshi,2100,23.08,2021,3,1
141257,LD,2021-03-28,Shipped,59 GB DDR4 Ram,Cabinet,Hynix,1,1680,2184,Ajay Sharma,504,23.08,2021,3,0
141258,PY,2021-03-28,Order,Micro ATX motherboard,Mouse,MSI,3,19620,25506,Roshan Kumar,5886,23.08,2021,3,0
141259,AP,2021-03-28,Processing,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Aarvi Gupta,2412,23.08,2021,3,0
141260,AR,2021-03-29,Delivered,17 LCD Display,Monitor,Samsung,2,16500,21450,Vijay Singh,4950,23.08,2021,3,1
141261,DL,2021-03-29,Shipped,63 GB DDR4 RAM,RAM,Samsung,3,7950,10335,Aadil Khan,2385,23.08,2021,3,0
141262,DL,2021-03-29,Order,26 LCD Display,Monitor,Acer,4,50200,65260,Advika Joshi,15060,23.08,2021,3,0
141263,DL,2021-03-29,Processing,I7 - intel 12th Generation,CPU,Intel,1,14500,18850,Ajay Sharma,4350,23.08,2021,3,0
141264,DL,2021-03-29,Delivered,USB Keyboard,Keyboard,Dell,3,2400,3120,Ajay Sharma,720,23.08,2021,3,1
141265,DL,2021-03-29,Shipped,Wireless Mouse,Mouse,Samsung,1,600,780,Roshan Kumar,180,23.08,2021,3,0
141266,DL,2021-03-29,Order,21 LCD Display,Monitor,Dell,4,42000,54600,Aarvi Gupta,12600,23.08,2021,3,0
141267,DL,2021-03-29,Processing,57 TB HDD,HDD,Western Digital,1,6500,8450,Vijay Singh,1950,23.08,2021,3,0
141268,DL,2021-03-29,Delivered,312 GB SSD,SSD,Samsung,3,13500,17550,Aadil Khan,4050,23.08,2021,3,1
141269,DL,2021-03-29,Shipped,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Advika Joshi,10200,23.08,2021,3,0
141270,DL,2021-03-29,Order,4GB Graphic card,Graphic Card,Nvidia,4,50000,65000,Ajay Sharma,15000,23.08,2021,3,0
141271,DL,2021-03-29,Processing,64 GB DDR4 RAM,NIC,Hynix,2,7000,9100,Roshan Kumar,2100,23.08,2021,3,0
141272,MP,2021-03-29,Delivered,BTX motherboard,Printer,Gigabyte,3,13500,17550,Aarvi Gupta,4050,23.08,2021,3,1
141273,MH,2021-03-29,Shipped,59 Fans Cabinet,Cabinet,Asus,2,4200,5460,Vijay Singh,1260,23.08,2021,3,0
141274,MN,2021-03-29,Order,Wireless Keyboard,Keyboard,Dell,2,2300,2990,Aadil Khan,690,23.08,2021,3,0
141275,ML,2021-03-29,Processing,USB Mouse,Mouse,Samsung,1,350,455,Advika Joshi,105,23.08,2021,3,0
141276,MZ,2021-03-29,Delivered,19 LED Display,Monitor,Dell,1,9500,12350,Ajay Sharma,2850,23.08,2021,3,1
141277,NL,2021-03-29,Shipped,58 TB HDD,HDD,Western Digital,1,10000,13000,Roshan Kumar,3000,23.08,2021,3,0
141278,OR,2021-03-29,Order,568 GB M.2,SSD,Samsung,3,19500,25350,Aarvi Gupta,5850,23.08,2021,3,0
141279,PB,2021-03-29,Processing,RYZEN 3rd gen. 3556,CPU,Intel,1,8500,11050,Vijay Singh,2550,23.08,2021,3,0
141280,RJ,2021-03-29,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Aadil Khan,4200,23.08,2021,3,1
141281,SK,2021-03-29,Shipped,72 GB DDR4 RAM,NIC,Hynix,4,26200,34060,Advika Joshi,7860,23.08,2021,3,0
141282,TN,2021-03-29,Order,Standard ATX motherboard,Printer,Gigabyte,1,7650,9945,Ajay Sharma,2295,23.08,2021,3,0
